ID,DATA_INICIO,DATA_FIM,VALOR_TOTAL,VALOR_EMPENHADO,DESCRICAO,STATUS,UF,MUNICIPIO,AREA,TIPO
04-91138-5,3/7/2004,31/12/2005,17880,NA,"EXECUÇÃO DO REPASSE DE RECURSOS FINANCEIROS À PREFEITURA,VISANDO A REVISÃO SOCIAL DOS BENEFÍCIOS DE PRESTAÇÃO CONTINUADA.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91111-3,1/7/2004,30/1/2005,66000,NA,"ESTABELECER UM REGIME DE MÚTUA COOPERAÇÃO COM VISTAS A CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91110-5,1/7/2004,30/3/2005,70000,NA,"ESTABELECER UM REGIME DE MÚTUA COOPERAÇÃO COM VISTAS A CUSTEAR O TRANSPORTE DE ALUNOS DA REDE ESTADUAL,RESIDENTES EM ÁREAS RURAIS OU URBANAS.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-91050-8,30/6/2004,21/12/2004,65278.9,NA,SUBPROJETO DE CONSTRUÇÃO DE GALPÃO NA COMUNIDADE LAGOA DE DENTRO,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91049-4,30/6/2004,21/12/2004,67662.55,NA,SUBPROJETO DE PRIVADA HIGIÊNICA COM FOSSA SÉPTICA NA COMUNIDADE SÍTIO SANTO IZIDRO,NA,PB,CAMPINA GRANDE,NA,Convenio
04-91031-1,29/6/2004,6/6/2005,54861.6,NA,SUBPROJETO DE PRIVADA HIGIÊNICA COM FOSSA SÉPTICA NA COMUNIDADE DE SÃO JANUÁRIO,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90863-5,6/8/2004,10/8/2004,199000,NA,"PROMOVER O MAIOR SÃO JOÃO DO MUNDO,NA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90854-6,6/8/2004,27/11/2004,27302.91,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90853-8,6/8/2004,27/11/2004,17160.18,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90852-0,6/8/2004,27/12/2004,13940.16,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90851-1,6/8/2004,27/11/2004,17159.7,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90850-3,6/8/2004,27/11/2004,8422.83,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90849-0,6/8/2004,27/11/2004,23928.77,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90848-1,6/8/2004,27/11/2004,26309.32,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90847-3,6/8/2004,27/11/2004,22857.94,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90846-5,6/8/2004,27/11/2004,44624.27,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90845-7,6/8/2004,27/11/2004,15535.63,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90843-1,6/8/2004,27/11/2004,3333.1,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90834-1,6/8/2004,24/11/2004,32030.11,NA,ADEQUAÇÃO FÍSICA DE PRÉDIOS ESCOLARES - PAPE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90764-7,NA,5/11/2004,32367.49,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO D'ÁGUA NA COMUNIDADE SITIO SERRA DE JOAQUIM VIEIRA.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90763-9,NA,5/5/2005,38147.64,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO D'ÁGUA NA COMUNIDADE SITIO CAJAZEIRAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90761-2,NA,31/12/2004,421520,NA,"IMPLANTAR,DESENVOLVER E EXECUTAR O PROJETO MEXE PARAÍBA.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90677-2,24/4/2004,19/10/2004,50000,NA,REALIZAÇÃO DA ADEQUAÇÃO DE ESPAÇO FÍSICO ONDE SERÁ IMPLANTADO O NÚCLEO DE INOVAÇÃO E DESING PARA A INDUSTRIA DE MOBILIÁRIO DA CIDADE DE CAMPINA GRANDE,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90275-1,20/4/2004,13/9/2004,1667376.44,NA,"REALIZAÇÃO DO PROJETO DE TERRAPLANAGEM,PAVIMENTAÇÃO E DRENAGEM QUE DA ACESSO AO DISTRITO INDUSTRIAL DA CAATINGUEIRA",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90270-0,20/4/2004,31/12/2004,298896,NA,"CUSTEAR TRANSPORTE DE ALUNOS DA REDE ESTADUAL,RESIDENTE EM ÁREA RURAIS OU URBANA.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90264-5,27/3/2003,14/6/2004,148500,NA,"PROMOVER A MICARANDE 2004,CARNAVAL FORA DE ÉPOCA DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90104-5,13/4/2004,23/9/2004,41176.47,NA,SUBPROJETO DE BOVINOCULTURA NA COMUNIDADE DO SÍTIO MASSAPÊ DE GALANTE.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90103-7,NA,23/9/2004,64005.2,NA,SUBPROJETO DE PRIVADA  HIGIÊNICA COM FOSSA SÉPTICA NA COMUNIDADE SÍTIO FAZENDA VELHA,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90102-9,13/4/2004,23/9/2004,64005.2,NA,SUBPROJETO DE PRIVADA  HIGIÊNICA COM FOSSA SÉPTICA NA COMUNIDADE SÍTIO FAZENDA VELHA,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90101-1,13/4/2004,19/3/2005,223668.53,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO DÁGUA-COMPL,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90100-2,13/4/2004,20/3/2005,21409.99,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO DÁGUA-COMPL,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90099-5,13/4/2004,23/9/2004,65882.35,NA,SUBPROJETO DE BOVINOCULTURA NA COMUNIDADE DO SÍTIO MASSAPÊ DE GALANTE.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90097-9,13/4/2004,23/9/2004,15656.93,NA,ADEQUAÇÃO DO SISTEMA DE ABASTECIMENTO DÁGUA NA COMUNIDADE DE SALGADINHO,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90096-1,13/4/2004,23/9/2004,54128.45,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO DÁGUA-COMPL,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90095-2,13/4/2004,23/9/2000,39997.99,NA,SUBPROJETO DE SISTEMA DE ABASTECIMENTO DÁGUA-COMPL,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90094-4,6/4/2004,23/9/2004,52014.82,NA,SUBPROJETO DE CISTERNAS NA COMUNIDADE DISTRITO DE CATOLÉ,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90048-1,25/3/2004,22/5/2004,120000,NA,CAMPANHA DE FOMENTO DO MERCADO BAREJISTA E DE SERVIÇOS DA CIDADE DE CAMPINA GRANDE (LIQUIDA CAMPINA).,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90025-1,11/3/2004,3/2/2009,6060,NA,REALIZAÇÃO DE ESTÁGIOS DE ESTUDANTES DO CESED.,NA,PB,CAMPINA GRANDE,NA,Convenio
04-90020-1,1/7/2004,11/2/2007,2340000,NA,"QUALIFICAÇÃO E CAPACITAÇÃO DE MÃO DE OBRA ESPECIALIZADA PARA OS CURSOS TÉCNICOS EM ELETRONICA,TELECOMUNICAÇÕES E INFORMATICAS,EM CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
04-90019-7,21/2/2004,31/12/2004,18255.6,NA,PRESTAÇÃO DE SERVIÇOS DE CONSULTORIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90878-0,NA,31/12/2003,3000000,NA,MELHORIA NA REDE FÍSICA DE ESTABELECIMENTOS PÚBLICOS MUNICIPAIS DE ENSINO VINCULADOS À EDUCAÇÃO BÁSICA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90848-8,27/1/2004,29/2/2004,45000,NA,COOPERAÇÃO FINANCEIRA A FIM DE POSSIBILITAR A DIVUGAÇÃO DOS ARTIGOS ELABORADOS COM ALGODÃO COLORIDO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90840-2,NA,1/3/2004,15646,NA,APOIO DE AÇÕES TÉCNICAS DIRECIONADAS A RECUPERAÇÃO DAS INSTALAÇÕES FÍSICA DA COOPERATIVA DE PRODUÇÃO DE SUPLEMENTOS NATURAIS DE CAMPINA GRANDE - COOPERNUT,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90839-9,NA,12/2/2004,1500,NA,REALIZAÇÃO DO PROJETO DE IDENTIFICAÇÃO E LEVANTAMENTO DO SÍTIO ARQUEOLÓGICO ARAÇOAJIPE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90826-7,18/12/2003,16/1/2004,2000,NA,"REALIZAÇÃO DA IX CORRIDA TELES ALBUQUERQUE,NA CIDADE DE CAMPINA GRANDE/PB.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90821-6,16/12/2003,31/12/2003,16550,NA,ANIVERSARIO DO TEATRO SEVERINO CABRAL EM CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90481-4,5/11/2003,29/1/2004,29700,NA,"AQUISIÇÃO DE EQUIPAMENTOS COMPLEMENTARES E AQUISIÇÃO DE MATERIAL DE USO COLETIVO E PESSOAL,NECESSARIOS Á COMPOSIÇÃO DE 200 (DUZENTOS) KITS,PARA SEREM DISTRIBUIDOS COM OS PEQUENOS MINERADORES DO SERIDÓ ORIENTAL E OCIDENTAL.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90453-9,14/10/2003,31/12/2003,50000,NA,"REALIZAÇÃO DO XXXVII CONGRESSO NACIONAL DE VIOLEIROS,A 1ª. FEIRA NACIONAL DE CORDEL,A INSTALAÇÃO DA ACADEMIA BRASILEIRA DE LITERATURA DE CORDEL QUE ACONTECERÁ NA CIDADE DE CAMPINA GRANDE-PB NOS DIAS 24,24 E 26/10/2003.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90411-3,8/10/2003,30/6/2004,150000,NA,AQUISIÇÃO DE EQUIPAMENTOS/SERVIÇOS PARA NOVO PRÉDIO DA CÂMERA MUNICIPAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90385-1,19/9/2003,3/1/2004,38200,NA,"ESTABELICIMENTO DE COOPERAÇÃO FINANCEIRA,DESTINADO AO APOIO DE AÇÕES TÉCNICAS DIRECIONADAS AS COOPERATIVAS-CPVA.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90377-0,20/9/2003,30/7/2004,54600,NA,"COOPERAÇÃO MÚTUA ENTRE OS CONVENENTES,COM VISTAS AO REPASSE DE RECURSOS FINANCEIROS PARA UEPB NA REALIZAÇÃO DE CURSOS DE APERFEIÇOAMENTO.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90376-1,7/10/2003,31/12/2004,72705.6,NA,REALIZAÇÃO DE TRABALHOS DE CARÁTER TÉCNICO-CIENTÍFICO VISANDO O DESENVOLVIMENTO INSTITUCIONAL DO DER/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90360-5,13/9/2003,3/9/2010,332841.48,NA,PRESTAÇÃO DE SERVIÇOS DE MÃO OBRA PRISIONAL PELOS APENADOS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90359-1,NA,28/4/2004,14399.52,NA,MANUTENÇÃO DA REDE NACIONAL DE PESSOAS VIVENDO COM HIV/AIDS- NÚCLEO CAMPINA GRANDE,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90352-4,30/8/2003,29/2/2004,300000,NA,CUSTEAR O XXVIII FESTIVAL  DE INVERNO DE CAMPINA GRANDE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90351-6,13/9/2003,25/2/2006,350023.92,NA,EXECUÇÃO DOS SERVIÇOS COMPLEMENTARES DO HOSPITAL MEMORIAL RUBENS DUTRA SEGUNDO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90350-8,NA,30/7/2004,0,NA,"A PERMIRTENTE,PERMITE AO PERMISSIONÁRIA,O USO DO VEÍCULO DE SUA PROPRIEDADE,TIPO FIAT UNO FIRE,ANO 2001,04 PORTAS,COM AR CONDICIONADO,COR CINZA PRATA,PLACA  MMU-9076.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90349-4,27/8/2003,31/12/2003,1689987,NA,SERVIÇOS DE PERFURAÇÃO DE 200(DUZENTOS) POÇOS TUBULARES COM VASÃO E TESTE DE INSTALAÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90344-3,27/8/2003,14/2/2005,160936.48,NA,COOPERAÇÃO TÉCNICO-CIENTÍFICA PARA REALIZAÇÃO DO CURSO DE ESPECIALIZAÇÃO EM GESTÃO PÚBLICA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90341-9,22/8/2003,15/6/2005,185887.91,NA,COOPERAÇÃO TÉCNICO-CIETÍFICA NA ÁREA DE INFORMÁTICA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90312-5,20/8/2003,31/5/2004,76600,NA,CUSTEAR AS DESPESAS DA MANUTENÇÃO DE ESCOLAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90310-9,20/8/2003,7/7/2004,0,NA,PRESTAR ASSISTÊNCIA TÉCNICA-PEDAGÓGICA AO INSTITUTO COLOCANDO A DISPOSIÇÃO PROFESSORES PERTENCENTE AO SEU QUADRO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90307-9,NA,29/9/2004,175000,NA,EXECUÇÃO DO PROGRAMA DE INFORMATIZAÇÃO E OTIMIZAÇÃO DO LICENCIAMENTO E FISCALIZAÇÃO AMBIENTAL DO ESTADO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90302-8,3/8/2003,30/6/2004,2750,NA,"SUPORTE TÉCNICO NA ÁREA DE TECNOLOGIA DE INFORMÁTICA(PROGRAMAÇÃO),PARA O PROGRAMA COREIRO - CALÇADISTA.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-90282-0,NA,31/12/2003,422040,NA,PROGRAMA DE TRANSPOPTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90229-3,NA,2/6/2005,0,NA,DISPONIBILIZAÇÃO DA PM PARA SERVIÇOS DE POLICIAMENTO E FISCALIZAÇÃO DE TRÂNSITO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90228-5,1/8/2003,30/6/2004,185000,NA,COOPERAÇÃO TÉCNICA PARA LEVANTAMENTO DAS ÁREAS COSTEIRAS PROPÍCIAS A ATIVIDADES DA CARCINICULTURA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90185-8,NA,28/2/2006,259000,NA,ATIVIDADES DE MONITORAMENTO HIDROCLIMÁTICO ATRAVÉS DO LABORATORIO DE METEOROLOGIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90168-8,NA,31/7/2006,518000,NA,SERVIÇOS DE MONITORAMENTO HIDROCLIMATICO OPERADOS ATRAVÉS DO LABORATORIO DO METEOROLOGIA RECURSOS HIDRICOS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90167-0,27/6/2003,31/7/2005,147000,NA,PRESTAÇÃO DE SERVIÇOS DE CONSULTORIA PARA COSOLIDAÇÃO E REGIONALIZAÇÃO DE ELEBORAÇÃO SÓCIO-ECONÔMICO DE REDURSOS HÍDRICOS E MEIO AMBIENTE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90148-3,2/7/2003,30/6/2004,523327,NA,ELABORAÇÃO DO PROJETO EXECUTIVO DO PARQUE URBANO DE CAMPINA GRANDE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90147-5,28/6/2003,30/6/2003,15640,NA,REALIZAÇÃO DO POINT GOSPEL NA CIDADE DE CAMPINA GRANDE/PB.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90143-2,NA,16/4/2008,0,NA,CONCESSÃO DE ESTÁGIOS CURRICULARES,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90135-1,NA,4/6/2003,120000,NA,CAMPANHA DO FOMENTO DE MERCADO VAREGISTA E DE SERVIÇOS DA CIDADE DE C. GRANDE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90131-9,8/5/2005,10/6/2003,4000,NA,COOPERAÇÃO FINANCEIRA,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90090-8,18/6/2003,10/6/2003,248800,NA,PROMOVER A MICARANDE 2003,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90087-8,18/6/2003,15/5/2003,19670,NA,COOPERAÇÃO FINANCEIRA A EVENTOS CULTURAIS DA MICARANDE./2003,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90080-1,27/6/2003,31/3/2003,199000,NA,PROMOVER INTERCÂMBIO NOS CAMPOS DA RELIGIÃO E FILOSOFIA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-90015-1,4/6/2003,31/12/2003,500000,NA,CUSTEAR OS FESTEJOS JUNINOS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81695-8,NA,31/7/2003,131503.8,NA,MANUTENÇÃO DE ESCOLAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81692-3,NA,10/10/2003,35000,NA,COMPRA DE VAGAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81690-7,6/10/2002,22/1/2006,291317.9,NA,VIABILIZAÇÃO DAS OBRAS DO CONTORNO OESTE DO COMPLEXO UNIVERSITÁRIO,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81689-3,NA,31/12/2005,284674.25,NA,VIABILIZAÇÃO DAS OBRAS DO CONTORNO OESTE DO COMPLEXO UNIVERSITÁRIO,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81660-5,NA,4/7/2003,485059.46,NA,REALIZAÇÃO DE SERVIÇOS GERAIS DO HOSPITAL DA FUNDAÇÃO.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81593-5,NA,30/6/2003,76523.35,NA,SISTEMA DE ABASTECIMENTO D'ÁGUA,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81406-8,NA,30/6/2003,84977.71,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81381-9,NA,30/6/2003,55815.33,NA,CONSTRUÇÃO DE PRIVADA COM FOSSA SÉPTICA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81379-7,NA,12/2/2003,84874.44,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81378-9,NA,12/2/2003,84977.22,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81310-0,NA,30/6/2004,98700,NA,"IMPLEMENTAÇÃO DO PROGRAMA  DO COMPET,COM ÁPOIO DO CNPQ.",NA,PB,CAMPINA GRANDE,NA,Convenio
03-81294-4,NA,31/12/2003,173380,NA,TRANSFERÊNCIA DE RECURSOS FINANCEIROS  PARA A IMPLANTAÇÃO DO PROJETO RECICLART.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81185-9,NA,30/6/2003,85000,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81184-1,NA,30/6/2003,85027.6,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81170-1,NA,12/2/2003,85000,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81143-3,NA,12/2/2003,84988.4,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81142-5,NA,30/6/2003,84906.13,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81053-4,NA,12/2/2003,84964.72,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81052-6,NA,30/6/2003,84966.71,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-81051-8,NA,18/2/2003,84954.95,NA,MELHORIA HABITACIONAL,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80460-7,2/2/2005,31/12/2002,20120,NA,EXECUÇÃO 3ª ETAPA REVLOAS.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80405-4,18/6/2004,31/12/2005,68760.8,NA,TRANSFERÊNCIA DE RECURSOS PARA MANUTENÇÃO DE CRECHE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80402-0,2/7/2004,31/12/2004,88599.26,NA,TRANSFERÊNCIA DE RECURSOS PARA MANUTENÇÃO DE CRECHE.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80257-4,NA,31/12/2003,1335530.25,NA,QUALIFICAÇÃO E CAPACITAÇÃO DE MÃO-DE-OBRA ESPECIALIZADA EM ELETRÔNICA.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80240-0,8/4/2003,3/12/2003,0,NA,IMPLANTAÇÃO DE UM NÚCLEO DE EXTENSÃO DO CENTRO DE ATENDIMENTO AS VITIMAS DE VIOLÊNCIA - CEAV.,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80121-7,NA,31/12/2002,23380.11,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80118-7,NA,31/12/2002,14376.96,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80107-1,NA,31/12/2002,29378.7,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80104-7,NA,31/12/2002,36270,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80102-1,NA,31/12/2002,28080,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80100-4,NA,31/12/2002,19110,NA,TRANSPORTE ESCOLAR,NA,PB,CAMPINA GRANDE,NA,Convenio
03-80063-6,4/8/2003,1/9/2003,0,NA,PRESTAÇÃO DE SERVIÇOS DE MÃO DE OBRA PRISIONAL.,NA,PB,CAMPINA GRANDE,NA,Convenio
730700,20/01/2010,20/06/2012,102500,0,"1ª Etapa da Construção do Palco Fixo do Parque do Povo, na Cidade de Campína Grande - pb.","Concluída, segundo a prefeitura",PB,CAMPINA GRANDE,Comércio e Serviços,Convenio
765915,31/12/2011,01/06/2017,1549048.77,1462500,"Construção, Ampliação, Reforma e Modernização de Equipamentos Esportivos do Município de Campina Grande - pb","Concluída, segundo a prefeitura",PB,CAMPINA GRANDE,Desporto e Lazer,Convenio
787289,02/12/2013,29/01/2017,1500000,1425000,Reforma de Unidade do Complexo Industrial e Produtivo da Saúde,Em andamento,PB,CAMPINA GRANDE,Saúde,Convenio
768469,31/12/2011,31/12/2016,200000,192000,Reforma de Unidade de Atenção Especializada em Saúde.,Em andamento,PB,CAMPINA GRANDE,Saúde,Convenio
774164,10/12/2012,09/12/2016,1080000,1000000,"Organizar em Associações e Cooperativas de Catadores/as de Materiais Recicláveis, Aqueles que Trabalham nos Lixões e Ruas Da
cidade de João Pessoa, Capacitando-os e Oferecendo-lhes Melhores Condições de Trabalho.
mobilizar os Catadores que Trabalham nas Ruas de João Pessoa com Vistas a Profissionaliza-los e Inseri-los nos Diversos Galpões
existentes na Cidade.
retirar os Catadores que Trabalham nos Lixões e Incluí-los em Sistema de Cooperativismo.
orienta-los Sobre a Importância de se Trabalhar em Associações e Cooperativas Visando à Superação da Exploração do Seu
trabalho.
inserir os Catadores nos Diversos Programas Sociais Como: Projetos de Alfabetização (ex: Brasil Alfabetizar), Programas De
economia Solidária, Programas de Alimentação (ex: Mesa Brasil) Etc.",Em andamento,PB,CAMPINA GRANDE,Trabalho,Convenio
778689,27/12/2012,24/10/2016,1010101.1,1000000,Este Convênio tem por Objeto a Construção de um Ambiente Adequado Para Abrigar o Acervo Bibliotecário Existente.,Em andamento,PB,CAMPINA GRANDE,Educação,Convenio
790397,20/12/2013,31/12/2016,513645.83,493100,Implantação de Pavimentação em Paralelepípedo em Ruas da Cidade de Campina Grande - pb.,Em andamento,PB,CAMPINA GRANDE,Urbanismo,Convenio
780723,15/01/2013,30/12/2016,1206177.26,987600,Implantação de Pavimentação em Ruas do Bairro do Jardim Paulistano.,Em andamento,PB,CAMPINA GRANDE,Urbanismo,Convenio
